iter	Passed	Remaining
5072	2793	510
5073	2794	509
5074	2794	509
5075	2795	508
5076	2795	508
5077	2796	507
5078	2796	507
5079	2797	506
5080	2797	506
5081	2798	505
5082	2799	504
5083	2799	504
5084	2800	503
5085	2800	503
5086	2801	502
5087	2801	502
5088	2802	501
5089	2802	501
5090	2803	500
5091	2804	500
5092	2804	499
5093	2805	498
5094	2805	498
5095	2806	497
5096	2806	497
5097	2807	496
5098	2807	496
5099	2808	495
5100	2808	495
5101	2809	494
5102	2810	493
5103	2810	493
5104	2811	492
5105	2811	492
5106	2812	491
5107	2813	491
5108	2813	490
5109	2814	490
5110	2814	489
5111	2815	489
5112	2815	488
5113	2816	487
5114	2816	487
5115	2819	487
5116	2820	486
5117	2820	486
5118	2821	485
5119	2821	484
5120	2822	484
5121	2822	483
5122	2823	483
5123	2823	482
5124	2824	482
5125	2825	481
5126	2825	481
5127	2826	480
5128	2826	480
5129	2827	479
5130	2827	478
5131	2828	478
5132	2828	477
5133	2829	477
5134	2830	476
5135	2830	476
5136	2831	475
5137	2831	475
5138	2832	474
5139	2832	473
5140	2833	473
5141	2833	472
5142	2834	472
5143	2834	471
5144	2835	471
5145	2836	470
5146	2836	470
5147	2837	469
5148	2837	468
5149	2838	468
5150	2838	467
5151	2839	467
5152	2839	466
5153	2840	466
5154	2840	465
5155	2841	465
5156	2841	464
5157	2842	464
5158	2843	463
5159	2843	462
5160	2844	462
5161	2844	461
5162	2845	461
5163	2845	460
5164	2846	460
5165	2846	459
5166	2847	459
5167	2847	458
5168	2848	457
5169	2849	457
5170	2849	456
5171	2850	456
5172	2850	455
5173	2851	455
5174	2851	454
5175	2852	454
5176	2853	453
5177	2853	452
5178	2854	452
5179	2854	451
5180	2855	451
5181	2855	450
5182	2856	450
5183	2856	449
5184	2857	449
5185	2857	448
5186	2858	448
5187	2858	447
5188	2859	446
5189	2860	446
5190	2860	445
5191	2861	445
5192	2861	444
5193	2862	444
5194	2862	443
5195	2863	443
5196	2863	442
5197	2864	441
5198	2864	441
5199	2865	440
5200	2865	440
5201	2866	439
5202	2867	439
5203	2867	438
5204	2868	438
5205	2868	437
5206	2869	436
5207	2869	436
5208	2870	435
5209	2870	435
5210	2871	434
5211	2872	434
5212	2872	433
5213	2873	433
5214	2873	432
5215	2874	432
5216	2874	431
5217	2875	430
5218	2876	430
5219	2876	429
5220	2877	429
5221	2877	428
5222	2878	428
5223	2878	427
5224	2879	427
5225	2879	426
5226	2880	425
5227	2880	425
5228	2881	424
5229	2881	424
5230	2882	423
5231	2883	423
5232	2883	422
5233	2884	422
5234	2884	421
5235	2885	420
5236	2885	420
5237	2886	419
5238	2886	419
5239	2887	418
5240	2887	418
5241	2888	417
5242	2889	417
5243	2889	416
5244	2890	416
5245	2890	415
5246	2891	414
5247	2891	414
5248	2892	413
5249	2892	413
5250	2893	412
5251	2893	412
5252	2894	411
5253	2894	411
5254	2895	410
5255	2896	409
5256	2896	409
5257	2897	408
5258	2897	408
5259	2898	407
5260	2898	407
5261	2899	406
5262	2899	406
5263	2900	405
5264	2900	404
5265	2901	404
5266	2901	403
5267	2902	403
5268	2902	402
5269	2903	402
5270	2904	401
5271	2904	401
5272	2905	400
5273	2905	400
5274	2906	399
5275	2907	398
5276	2907	398
5277	2908	397
5278	2908	397
5279	2909	396
5280	2909	396
5281	2910	395
5282	2911	395
5283	2911	394
5284	2912	393
5285	2912	393
5286	2913	392
5287	2913	392
5288	2914	391
5289	2914	391
5290	2915	390
5291	2916	390
5292	2916	389
5293	2917	389
5294	2917	388
5295	2918	387
5296	2919	387
5297	2919	386
5298	2920	386
5299	2920	385
5300	2921	385
5301	2921	384
5302	2922	384
5303	2923	383
5304	2923	383
5305	2924	382
5306	2924	381
5307	2925	381
5308	2925	380
5309	2926	380
5310	2927	379
5311	2927	379
5312	2928	378
5313	2928	378
5314	2929	377
5315	2929	376
5316	2930	376
5317	2931	375
5318	2931	375
5319	2932	374
5320	2932	374
5321	2933	373
5322	2933	373
5323	2934	372
5324	2935	372
5325	2935	371
5326	2936	370
5327	2936	370
5328	2937	369
5329	2937	369
5330	2938	368
5331	2939	368
5332	2939	367
5333	2940	367
5334	2940	366
5335	2941	366
5336	2941	365
5337	2942	364
5338	2943	364
5339	2943	363
5340	2944	363
5341	2944	362
5342	2945	362
5343	2946	361
5344	2946	361
5345	2947	360
5346	2947	359
5347	2948	359
5348	2948	358
5349	2949	358
5350	2950	357
5351	2950	357
5352	2951	356
5353	2951	356
5354	2952	355
5355	2952	355
5356	2953	354
5357	2954	353
5358	2954	353
5359	2955	352
5360	2955	352
5361	2956	351
5362	2957	351
5363	2957	350
5364	2958	350
5365	2958	349
5366	2959	349
5367	2959	348
5368	2960	347
5369	2961	347
5370	2961	346
5371	2962	346
5372	2962	345
5373	2963	345
5374	2963	344
5375	2964	344
5376	2965	343
5377	2965	343
5378	2966	342
5379	2966	341
5380	2967	341
5381	2967	340
5382	2968	340
5383	2969	339
5384	2969	339
5385	2970	338
5386	2970	338
5387	2971	337
5388	2972	336
5389	2972	336
5390	2973	335
5391	2973	335
5392	2974	334
5393	2974	334
5394	2975	333
5395	2976	333
5396	2976	332
5397	2977	332
5398	2977	331
5399	2978	330
5400	2979	330
5401	2979	329
5402	2980	329
5403	2980	328
5404	2981	328
5405	2982	327
5406	2982	327
5407	2983	326
5408	2983	326
5409	2984	325
5410	2984	324
5411	2985	324
5412	2986	323
5413	2986	323
5414	2987	322
5415	2987	322
5416	2988	321
5417	2988	321
5418	2989	320
5419	2989	319
5420	2990	319
5421	2991	318
5422	2991	318
5423	2992	317
5424	2992	317
5425	2993	316
5426	2993	316
5427	2994	315
5428	2995	315
5429	2995	314
5430	2996	313
5431	2996	313
5432	2997	312
5433	2997	312
5434	2998	311
5435	2999	311
5436	2999	310
5437	3000	310
5438	3000	309
5439	3001	308
5440	3002	308
5441	3002	307
5442	3003	307
5443	3003	306
5444	3004	306
5445	3004	305
5446	3005	305
5447	3005	304
5448	3006	304
5449	3006	303
5450	3007	302
5451	3008	302
5452	3008	301
5453	3009	301
5454	3009	300
5455	3010	300
5456	3011	299
5457	3011	299
5458	3012	298
5459	3012	297
5460	3013	297
5461	3013	296
5462	3014	296
5463	3015	295
5464	3015	295
5465	3016	294
5466	3016	294
5467	3017	293
5468	3017	293
5469	3018	292
5470	3018	291
5471	3019	291
5472	3020	290
5473	3020	290
5474	3021	289
5475	3021	289
5476	3022	288
5477	3022	288
5478	3023	287
5479	3023	286
5480	3024	286
5481	3025	285
5482	3025	285
5483	3026	284
5484	3026	284
5485	3027	283
5486	3028	283
5487	3028	282
5488	3029	282
5489	3029	281
5490	3030	280
5491	3031	280
5492	3031	279
5493	3032	279
5494	3032	278
5495	3033	278
5496	3033	277
5497	3034	277
5498	3035	276
5499	3035	275
5500	3036	275
5501	3036	274
5502	3037	274
5503	3037	273
5504	3038	273
5505	3038	272
5506	3039	272
5507	3040	271
5508	3040	270
5509	3041	270
5510	3041	269
5511	3042	269
5512	3042	268
5513	3043	268
5514	3044	267
5515	3044	267
5516	3045	266
5517	3045	266
5518	3046	265
5519	3046	264
5520	3047	264
5521	3047	263
5522	3048	263
5523	3049	262
5524	3049	262
5525	3050	261
5526	3050	261
5527	3051	260
5528	3051	259
5529	3052	259
5530	3052	258
5531	3053	258
5532	3054	257
5533	3054	257
5534	3055	256
5535	3055	256
5536	3056	255
5537	3056	255
5538	3057	254
5539	3058	253
5540	3058	253
5541	3059	252
5542	3059	252
5543	3060	251
5544	3060	251
5545	3061	250
5546	3062	250
5547	3062	249
5548	3063	248
5549	3063	248
5550	3064	247
5551	3064	247
5552	3065	246
5553	3065	246
5554	3066	245
5555	3067	245
5556	3067	244
5557	3068	244
5558	3068	243
5559	3069	242
5560	3070	242
5561	3070	241
5562	3071	241
5563	3071	240
5564	3072	240
5565	3072	239
5566	3073	239
5567	3073	238
5568	3074	237
5569	3075	237
5570	3075	236
5571	3076	236
5572	3076	235
5573	3077	235
5574	3077	234
5575	3078	234
5576	3078	233
5577	3079	232
5578	3080	232
5579	3080	231
5580	3081	231
5581	3081	230
5582	3082	230
5583	3082	229
5584	3083	229
5585	3083	228
5586	3084	228
5587	3085	227
5588	3085	226
5589	3086	226
5590	3086	225
5591	3087	225
5592	3087	224
5593	3088	224
5594	3089	223
5595	3089	223
5596	3090	222
5597	3090	221
5598	3091	221
5599	3091	220
5600	3092	220
5601	3093	219
5602	3093	219
5603	3094	218
5604	3094	218
5605	3095	217
5606	3096	217
5607	3096	216
5608	3097	215
5609	3097	215
5610	3098	214
5611	3098	214
5612	3099	213
5613	3099	213
5614	3100	212
5615	3100	212
5616	3101	211
5617	3102	210
5618	3102	210
5619	3103	209
5620	3103	209
5621	3104	208
5622	3104	208
5623	3105	207
5624	3105	207
5625	3106	206
5626	3107	205
5627	3107	205
5628	3108	204
5629	3108	204
5630	3109	203
5631	3109	203
5632	3110	202
5633	3110	202
5634	3111	201
5635	3112	200
5636	3112	200
5637	3113	199
5638	3113	199
5639	3114	198
5640	3114	198
5641	3115	197
5642	3116	197
5643	3116	196
5644	3117	196
5645	3117	195
5646	3118	194
5647	3118	194
5648	3119	193
5649	3120	193
5650	3120	192
5651	3121	192
5652	3121	191
5653	3122	191
5654	3122	190
5655	3123	189
5656	3124	189
5657	3124	188
5658	3125	188
5659	3125	187
5660	3126	187
5661	3126	186
5662	3127	186
5663	3127	185
5664	3128	185
5665	3129	184
5666	3129	183
5667	3130	183
5668	3130	182
5669	3131	182
5670	3131	181
5671	3132	181
5672	3133	180
5673	3133	180
5674	3134	179
5675	3134	178
5676	3135	178
5677	3135	177
5678	3136	177
5679	3137	176
5680	3137	176
5681	3138	175
5682	3138	175
5683	3139	174
5684	3139	173
5685	3140	173
5686	3141	172
5687	3141	172
5688	3142	171
5689	3142	171
5690	3143	170
5691	3143	170
5692	3144	169
5693	3144	169
5694	3145	168
5695	3146	167
5696	3146	167
5697	3147	166
5698	3147	166
5699	3148	165
5700	3148	165
5701	3149	164
5702	3149	164
5703	3150	163
5704	3150	162
5705	3151	162
5706	3152	161
5707	3152	161
5708	3153	160
5709	3153	160
5710	3154	159
5711	3154	159
5712	3155	158
5713	3156	157
5714	3156	157
5715	3157	156
5716	3157	156
5717	3158	155
5718	3158	155
5719	3159	154
5720	3159	154
5721	3160	153
5722	3161	153
5723	3161	152
5724	3162	151
5725	3162	151
5726	3163	150
5727	3163	150
5728	3164	149
5729	3164	149
5730	3165	148
5731	3166	148
5732	3166	147
5733	3167	146
5734	3167	146
5735	3168	145
5736	3168	145
5737	3169	144
5738	3170	144
5739	3170	143
5740	3171	143
5741	3171	142
5742	3172	141
5743	3173	141
5744	3173	140
5745	3174	140
5746	3174	139
5747	3175	139
5748	3175	138
5749	3176	138
5750	3176	137
5751	3177	136
5752	3178	136
5753	3178	135
5754	3179	135
5755	3179	134
5756	3180	134
5757	3181	133
5758	3181	133
5759	3182	132
5760	3182	132
5761	3183	131
5762	3183	130
5763	3184	130
5764	3184	129
5765	3185	129
5766	3186	128
5767	3186	128
5768	3187	127
5769	3188	127
5770	3188	126
5771	3189	125
5772	3189	125
5773	3190	124
5774	3190	124
5775	3191	123
5776	3192	123
5777	3192	122
5778	3193	122
5779	3193	121
5780	3194	121
5781	3194	120
5782	3195	119
5783	3195	119
5784	3196	118
5785	3197	118
5786	3197	117
5787	3198	117
5788	3198	116
5789	3199	116
5790	3199	115
5791	3200	114
5792	3201	114
5793	3201	113
5794	3202	113
5795	3202	112
5796	3203	112
5797	3203	111
5798	3204	111
5799	3205	110
5800	3205	109
5801	3206	109
5802	3206	108
5803	3207	108
5804	3207	107
5805	3208	107
5806	3209	106
5807	3209	106
5808	3210	105
5809	3210	104
5810	3211	104
5811	3211	103
5812	3212	103
5813	3212	102
5814	3213	102
5815	3214	101
5816	3214	101
5817	3215	100
5818	3215	100
5819	3216	99
5820	3216	98
5821	3217	98
5822	3217	97
5823	3218	97
5824	3218	96
5825	3219	96
5826	3220	95
5827	3220	95
5828	3221	94
5829	3221	93
5830	3222	93
5831	3222	92
5832	3223	92
5833	3224	91
5834	3224	91
5835	3225	90
5836	3225	90
5837	3226	89
5838	3226	88
5839	3227	88
5840	3228	87
5841	3228	87
5842	3229	86
5843	3229	86
5844	3230	85
5845	3230	85
5846	3231	84
5847	3231	84
5848	3232	83
5849	3233	82
5850	3233	82
5851	3234	81
5852	3234	81
5853	3235	80
5854	3235	80
5855	3236	79
5856	3237	79
5857	3237	78
5858	3238	77
5859	3238	77
5860	3239	76
5861	3239	76
5862	3240	75
5863	3241	75
5864	3241	74
5865	3242	74
5866	3242	73
5867	3243	72
5868	3243	72
5869	3244	71
5870	3245	71
5871	3245	70
5872	3246	70
5873	3246	69
5874	3247	69
5875	3247	68
5876	3248	67
5877	3248	67
5878	3249	66
5879	3250	66
5880	3250	65
5881	3251	65
5882	3251	64
5883	3252	64
5884	3252	63
5885	3253	63
5886	3253	62
5887	3254	61
5888	3255	61
5889	3255	60
5890	3256	60
5891	3256	59
5892	3257	59
5893	3257	58
5894	3258	58
5895	3259	57
5896	3259	56
5897	3260	56
5898	3260	55
5899	3261	55
5900	3261	54
5901	3262	54
5902	3263	53
5903	3263	53
5904	3264	52
5905	3264	51
5906	3265	51
5907	3266	50
5908	3266	50
5909	3267	49
5910	3267	49
5911	3268	48
5912	3268	48
5913	3269	47
5914	3270	46
5915	3270	46
5916	3271	45
5917	3271	45
5918	3272	44
5919	3272	44
5920	3273	43
5921	3273	43
5922	3274	42
5923	3275	42
5924	3275	41
5925	3276	40
5926	3276	40
5927	3277	39
5928	3277	39
5929	3278	38
5930	3279	38
5931	3279	37
5932	3280	37
5933	3280	36
5934	3281	35
5935	3281	35
5936	3282	34
5937	3283	34
5938	3283	33
5939	3284	33
5940	3284	32
5941	3285	32
5942	3285	31
5943	3286	30
5944	3287	30
5945	3287	29
5946	3288	29
5947	3288	28
5948	3289	28
5949	3289	27
5950	3290	27
5951	3291	26
5952	3291	25
5953	3292	25
5954	3292	24
5955	3293	24
5956	3293	23
5957	3294	23
5958	3294	22
5959	3295	22
5960	3295	21
5961	3296	21
5962	3297	20
5963	3297	19
5964	3298	19
5965	3298	18
5966	3299	18
5967	3299	17
5968	3300	17
5969	3301	16
5970	3301	16
5971	3302	15
5972	3302	14
5973	3303	14
5974	3303	13
5975	3304	13
5976	3304	12
5977	3305	12
5978	3305	11
5979	3306	11
5980	3307	10
5981	3307	9
5982	3308	9
5983	3308	8
5984	3309	8
5985	3309	7
5986	3310	7
5987	3310	6
5988	3311	6
5989	3312	5
5990	3312	4
5991	3313	4
5992	3313	3
5993	3314	3
5994	3315	2
5995	3315	2
5996	3316	1
5997	3316	1
5998	3317	0
5999	3317	0
