iter	RMSE
4778	11179.45353
4779	11178.36053
4780	11177.31523
4781	11176.21667
4782	11174.75413
4783	11173.65759
4784	11171.73799
4785	11169.82632
4786	11168.51691
4787	11166.56959
4788	11164.89297
4789	11162.9825
4790	11161.00163
4791	11160.03113
4792	11157.52213
4793	11155.54732
4794	11153.73688
4795	11152.1064
4796	11151.39361
4797	11149.55383
4798	11148.63955
4799	11147.81374
4800	11146.11273
4801	11144.21066
4802	11143.11372
4803	11141.93535
4804	11141.76047
4805	11140.23997
4806	11137.99863
4807	11136.17771
4808	11135.31902
4809	11134.17478
4810	11133.4866
4811	11133.31286
4812	11131.9781
4813	11131.07868
4814	11129.75325
4815	11128.95356
4816	11127.69457
4817	11127.09518
4818	11125.19664
4819	11124.51535
4820	11122.54426
4821	11120.93392
4822	11120.19603
4823	11118.63321
4824	11118.14737
4825	11117.53998
4826	11117.36744
4827	11116.2005
4828	11116.02905
4829	11115.53216
4830	11114.94071
4831	11114.07265
4832	11113.20069
4833	11111.22589
4834	11109.86183
4835	11108.56171
4836	11107.44353
4837	11106.804
4838	11106.12971
4839	11104.65921
4840	11103.09341
4841	11101.63549
4842	11099.59382
4843	11097.67064
4844	11096.89802
4845	11096.39723
4846	11095.21775
4847	11095.05605
4848	11094.31469
4849	11092.34474
4850	11092.18388
4851	11091.13099
4852	11089.45064
4853	11087.99616
4854	11086.70566
4855	11085.0335
4856	11083.4498
4857	11082.2717
4858	11080.93365
4859	11080.0242
4860	11077.90883
4861	11077.06059
4862	11075.73941
4863	11074.81276
4864	11074.17025
4865	11072.54041
4866	11071.93929
4867	11069.71155
4868	11068.41196
4869	11067.38482
4870	11065.73748
4871	11064.61321
4872	11063.00994
4873	11062.81236
4874	11061.79718
4875	11060.30965
4876	11059.47541
4877	11058.80673
4878	11056.54626
4879	11054.98162
4880	11054.082
4881	11053.38656
4882	11052.05375
4883	11050.50373
4884	11049.3225
4885	11048.74227
4886	11047.76984
4887	11046.12213
4888	11044.65698
4889	11043.71103
4890	11041.9545
4891	11041.7968
4892	11040.88302
4893	11040.11329
4894	11038.6269
4895	11036.77285
4896	11035.63934
4897	11035.01275
4898	11033.8859
4899	11033.40187
4900	11032.92762
4901	11032.26845
4902	11031.58554
4903	11030.56514
4904	11030.39988
4905	11029.11192
4906	11028.8345
4907	11027.22193
4908	11025.31516
4909	11024.30896
4910	11022.46544
4911	11021.00222
4912	11020.02248
4913	11018.42763
4914	11017.6267
4915	11016.21998
4916	11015.28993
4917	11013.5867
4918	11012.51645
4919	11010.80438
4920	11008.93208
4921	11007.48314
4922	11006.60155
4923	11005.26825
4924	11004.17567
4925	11003.45855
4926	11002.28257
4927	11000.69705
4928	10999.09657
4929	10998.93239
4930	10997.31856
4931	10996.18137
4932	10995.0355
4933	10993.82055
4934	10992.92438
4935	10992.09209
4936	10989.50835
4937	10988.70224
4938	10987.44846
4939	10987.27345
4940	10986.31751
4941	10985.58699
4942	10984.08857
4943	10983.41013
4944	10982.21559
4945	10980.39407
4946	10979.267
4947	10977.78142
4948	10976.45928
4949	10975.03929
4950	10974.87615
4951	10973.72565
4952	10972.3612
4953	10971.28642
4954	10970.45739
4955	10969.36985
4956	10968.11879
4957	10967.02171
4958	10965.07177
4959	10963.18192
4960	10960.8428
4961	10959.25179
4962	10956.88068
4963	10956.62324
4964	10955.42046
4965	10953.63077
4966	10952.62347
4967	10951.8686
4968	10950.97695
4969	10949.76269
4970	10948.40506
4971	10947.42191
4972	10946.24619
4973	10944.82469
4974	10944.35291
4975	10942.53631
4976	10940.83481
4977	10939.69045
4978	10938.59943
4979	10936.40565
4980	10936.24407
4981	10934.37735
4982	10932.82662
4983	10930.79901
4984	10929.73694
4985	10927.56171
4986	10925.7241
4987	10924.32773
4988	10922.50594
4989	10921.08483
4990	10920.07718
4991	10919.45041
4992	10918.44861
4993	10918.28824
4994	10917.55241
4995	10916.27559
4996	10914.67573
4997	10913.35167
4998	10912.20975
4999	10911.44641
5000	10909.79425
5001	10908.33292
5002	10906.17537
5003	10905.27691
5004	10903.44994
5005	10901.46618
5006	10900.16263
5007	10899.01436
5008	10897.21593
5009	10895.97895
5010	10895.4972
5011	10894.7486
5012	10893.3201
5013	10891.65002
5014	10890.74848
5015	10889.69136
5016	10888.90442
5017	10887.10575
5018	10884.93895
5019	10883.13701
5020	10882.51072
5021	10881.34915
5022	10879.6205
5023	10878.04355
5024	10877.29987
5025	10875.41008
5026	10873.62543
5027	10872.10019
5028	10870.2414
5029	10869.69215
5030	10868.81059
5031	10867.58093
5032	10865.85413
5033	10864.9237
5034	10864.0547
5035	10862.29255
5036	10861.1226
5037	10859.9295
5038	10858.72285
5039	10856.31977
5040	10855.57954
5041	10853.81586
5042	10852.15065
5043	10849.86842
5044	10848.74072
5045	10847.79549
5046	10847.02135
5047	10846.13604
5048	10843.87893
5049	10842.26136
5050	10840.95531
5051	10840.38748
5052	10838.8777
5053	10838.71897
5054	10836.27043
5055	10835.1706
5056	10834.09536
5057	10833.04117
5058	10832.13994
5059	10830.6765
5060	10829.32267
5061	10828.86548
5062	10827.61603
5063	10826.70404
5064	10825.45395
5065	10824.49812
5066	10822.86285
5067	10821.24765
5068	10819.50445
5069	10817.3183
5070	10815.70144
5071	10814.13925
5072	10813.038
5073	10811.80596
5074	10809.91344
5075	10809.73308
5076	10807.85509
5077	10806.7098
5078	10805.8483
5079	10805.3083
5080	10804.15722
5081	10802.11645
5082	10801.9588
5083	10800.82428
5084	10800.22949
5085	10798.1148
5086	10796.25059
5087	10795.44141
5088	10794.60494
5089	10793.80525
5090	10791.49509
5091	10790.40199
5092	10789.51232
5093	10788.67856
5094	10787.69366
5095	10786.7088
5096	10786.09492
5097	10785.20492
5098	10784.20779
5099	10783.24056
5100	10782.38459
5101	10780.81687
5102	10779.54833
5103	10778.97546
5104	10777.53881
5105	10775.84324
5106	10775.1519
5107	10774.01799
5108	10773.20921
5109	10772.11289
5110	10770.95421
5111	10770.18697
5112	10768.85273
5113	10767.48969
5114	10765.8198
5115	10764.24322
5116	10762.1516
5117	10761.54619
5118	10760.22707
5119	10759.62005
5120	10758.50163
5121	10756.54456
5122	10754.84581
5123	10753.99907
5124	10752.61407
5125	10751.62334
5126	10750.27502
5127	10749.57158
5128	10748.65791
5129	10747.52092
5130	10746.29339
5131	10744.99778
5132	10743.79225
5133	10743.28239
5134	10742.13968
5135	10740.57214
5136	10739.11525
5137	10737.96588
5138	10737.81137
5139	10736.3582
5140	10735.4681
5141	10735.30688
5142	10733.72164
5143	10732.32625
5144	10731.55355
5145	10729.76238
5146	10729.12573
5147	10728.47021
5148	10727.21947
5149	10726.60569
5150	10724.95143
5151	10723.64593
5152	10722.64873
5153	10722.07361
5154	10721.33771
5155	10719.56547
5156	10718.23752
5157	10717.85389
5158	10716.72408
5159	10715.66494
5160	10714.19404
5161	10713.03192
5162	10712.8789
5163	10711.22651
5164	10709.92003
5165	10708.56336
5166	10707.76882
5167	10706.37823
5168	10704.60838
5169	10703.8933
5170	10703.67976
5171	10701.96744
5172	10701.14989
5173	10700.26349
5174	10699.2887
5175	10698.37883
5176	10697.45369
5177	10696.43237
5178	10694.78581
5179	10693.31827
5180	10691.97283
5181	10691.15043
5182	10689.45188
5183	10689.3002
5184	10688.5323
5185	10688.38144
5186	10686.68275
5187	10684.84708
5188	10683.64154
5189	10682.403
5190	10682.25282
5191	10680.44753
5192	10679.54961
5193	10678.40734
5194	10676.74568
5195	10675.1308
5196	10674.17293
5197	10672.63941
5198	10671.28832
5199	10670.17956
5200	10669.16808
5201	10667.29925
5202	10665.76851
5203	10665.00887
5204	10663.9723
5205	10662.88158
5206	10662.21569
5207	10661.52321
5208	10660.83587
5209	10659.3999
5210	10657.39599
5211	10655.64626
5212	10654.21463
5213	10652.66907
5214	10651.22062
5215	10650.43962
5216	10649.65426
5217	10648.32099
5218	10646.64416
5219	10645.32904
5220	10643.61349
5221	10641.81836
5222	10641.60924
5223	10639.25967
5224	10637.59262
5225	10636.64494
5226	10635.58926
5227	10634.18662
5228	10633.24711
5229	10631.69206
5230	10630.734
5231	10629.99965
5232	10629.13142
5233	10627.91971
5234	10627.54176
5235	10626.2019
5236	10625.24182
5237	10623.8281
5238	10622.75791
5239	10621.04772
5240	10619.81908
5241	10618.50319
5242	10617.09503
5243	10615.81441
5244	10614.70188
5245	10613.56419
5246	10611.44564
5247	10610.59462
5248	10609.55612
5249	10608.88272
5250	10607.19547
5251	10605.88531
5252	10604.77063
5253	10603.40157
5254	10601.91133
5255	10600.60173
5256	10599.56022
5257	10599.35645
5258	10598.01077
5259	10595.98728
5260	10594.59909
5261	10593.85829
5262	10591.71901
5263	10590.06885
5264	10588.49318
5265	10587.39589
5266	10586.25529
5267	10585.21991
5268	10584.56697
5269	10583.85733
5270	10582.33453
5271	10581.58338
5272	10580.8596
5273	10578.46837
5274	10576.50218
5275	10574.87923
5276	10574.67797
5277	10573.8567
5278	10572.77325
5279	10571.86812
5280	10570.2391
5281	10569.3544
5282	10567.57795
5283	10566.18164
5284	10565.10194
5285	10564.05457
5286	10563.214
5287	10561.21602
5288	10560.32552
5289	10558.687
5290	10558.04678
5291	10555.72844
5292	10554.11697
5293	10553.07445
5294	10552.15022
5295	10550.94563
5296	10550.02362
5297	10548.42651
5298	10548.28614
5299	10546.75402
5300	10545.67389
5301	10545.18673
5302	10544.45711
5303	10542.86154
5304	10541.43909
5305	10540.70582
5306	10538.4668
5307	10537.29377
5308	10536.61313
5309	10535.04021
5310	10533.57096
5311	10532.14651
5312	10530.40196
5313	10528.80555
5314	10527.61953
5315	10526.11968
5316	10523.49487
5317	10523.35533
5318	10522.56476
5319	10521.02727
5320	10520.01474
5321	10518.70003
5322	10517.64872
5323	10516.28597
5324	10514.96814
5325	10513.88882
5326	10512.99967
5327	10511.25179
5328	10509.89384
5329	10508.3322
5330	10507.22549
5331	10505.49967
5332	10503.52489
5333	10502.08304
5334	10500.09471
5335	10499.197
5336	10497.65833
5337	10496.19507
5338	10495.71236
5339	10494.00369
5340	10492.01267
5341	10490.82062
5342	10489.38378
5343	10488.78158
5344	10487.95867
5345	10486.41513
5346	10483.97968
5347	10483.83468
5348	10482.25371
5349	10481.27778
5350	10479.96858
5351	10478.92436
5352	10477.35432
5353	10475.74666
5354	10474.0699
5355	10472.41737
5356	10471.16539
5357	10469.91571
5358	10468.46577
5359	10467.55571
5360	10466.1211
5361	10464.53194
5362	10462.93498
5363	10462.19282
5364	10461.61102
5365	10460.19619
5366	10459.08376
5367	10458.368
5368	10457.7821
5369	10456.42864
5370	10455.21189
5371	10453.66026
5372	10453.50829
5373	10453.04672
5374	10452.21078
5375	10451.44629
5376	10450.47954
5377	10448.94167
5378	10448.3101
5379	10447.63352
5380	10446.57391
5381	10445.26897
5382	10443.10261
5383	10441.55153
5384	10440.02633
5385	10439.88321
5386	10439.37556
5387	10437.40147
5388	10435.33003
5389	10434.59949
5390	10433.18653
5391	10432.27478
5392	10431.76515
5393	10430.716
5394	10429.37764
5395	10428.33051
5396	10427.35051
5397	10426.99756
5398	10425.35352
5399	10423.8412
5400	10422.46798
5401	10421.42225
5402	10419.7931
5403	10418.68547
5404	10417.77175
5405	10416.85489
5406	10416.16866
5407	10413.88875
5408	10413.75213
5409	10413.13017
5410	10411.86881
5411	10410.42353
5412	10409.67988
5413	10408.0074
5414	10406.44595
5415	10405.32988
5416	10404.18185
5417	10402.95172
5418	10402.00273
5419	10400.8929
5420	10399.67538
5421	10398.91876
5422	10397.57403
5423	10396.22106
5424	10396.05753
5425	10394.70311
5426	10393.61088
5427	10392.86763
5428	10391.63209
5429	10390.69298
5430	10389.71629
5431	10388.09358
5432	10387.25702
5433	10385.40542
5434	10384.27944
5435	10383.31709
5436	10382.62235
5437	10382.48814
5438	10381.17707
5439	10379.92874
5440	10378.79862
5441	10378.06598
5442	10377.93199
5443	10376.42692
5444	10374.50167
5445	10373.82047
5446	10372.69727
5447	10371.96786
5448	10371.45037
5449	10370.59013
5450	10369.15591
5451	10367.44466
5452	10366.40965
5453	10365.65195
5454	10364.00532
5455	10362.66815
5456	10361.79171
5457	10361.39634
5458	10360.08346
5459	10358.68628
5460	10357.35398
5461	10356.11284
5462	10354.52744
5463	10353.44979
5464	10352.28363
5465	10350.93206
5466	10350.03427
5467	10348.62132
5468	10348.48235
5469	10347.28156
5470	10347.11589
5471	10345.73809
5472	10344.42214
5473	10343.1547
5474	10342.30806
5475	10340.22445
5476	10338.20974
5477	10336.72631
5478	10335.19696
5479	10333.7266
5480	10332.58301
5481	10331.12662
5482	10329.51918
5483	10328.86843
5484	10327.53137
5485	10326.52569
5486	10325.22175
5487	10324.2068
5488	10321.8935
5489	10321.04203
5490	10319.34226
5491	10317.95436
5492	10317.2144
5493	10316.02015
5494	10315.13803
5495	10313.70551
5496	10312.67925
5497	10310.54418
5498	10309.27186
5499	10308.05033
5500	10306.73766
5501	10305.06069
5502	10303.38531
5503	10302.50701
5504	10301.50433
5505	10300.63853
5506	10299.12615
5507	10298.14615
5508	10297.05238
5509	10295.04704
5510	10294.04441
5511	10292.61218
5512	10291.59323
5513	10290.06299
5514	10289.19483
5515	10288.21998
5516	10286.97594
5517	10285.07043
5518	10284.88142
5519	10283.40856
5520	10282.13328
5521	10281.97553
5522	10280.64812
5523	10278.43461
5524	10277.22861
5525	10275.81511
5526	10275.25761
5527	10273.68556
5528	10272.67597
5529	10271.52658
5530	10270.89408
5531	10269.02559
5532	10268.88935
5533	10266.83463
5534	10266.06107
5535	10265.92562
5536	10264.73606
5537	10263.00451
5538	10262.38941
5539	10261.1803
5540	10260.63192
5541	10259.21036
5542	10257.91056
5543	10256.62446
5544	10255.58484
5545	10254.95779
5546	10252.85596
5547	10251.22864
5548	10249.86961
5549	10249.21489
5550	10248.53557
5551	10246.28826
5552	10244.97542
5553	10243.97716
5554	10242.9863
5555	10242.05725
5556	10239.78394
5557	10238.35099
5558	10237.44549
5559	10236.09842
5560	10234.93195
5561	10233.92819
5562	10233.19902
5563	10231.46773
5564	10230.55701
5565	10230.08388
5566	10229.75089
5567	10228.14486
5568	10226.84531
5569	10225.059
5570	10224.11404
5571	10222.59181
5572	10221.98822
5573	10220.36934
5574	10220.21937
5575	10219.15533
5576	10218.35931
5577	10217.43597
5578	10216.29242
5579	10215.24258
5580	10215.11573
5581	10213.95304
5582	10212.53367
5583	10211.53356
5584	10210.53328
5585	10209.59091
5586	10208.36163
5587	10208.23525
5588	10207.46754
5589	10206.66098
5590	10206.50895
5591	10205.54514
5592	10204.21157
5593	10203.02135
5594	10201.73752
5595	10201.13957
5596	10199.97629
5597	10199.42776
5598	10198.65014
5599	10198.03024
5600	10197.04332
5601	10195.71868
5602	10194.36829
5603	10193.66385
5604	10192.55652
5605	10191.92382
5606	10190.97872
5607	10189.09337
5608	10188.30242
5609	10187.4083
5610	10187.08042
5611	10186.94927
5612	10186.02352
5613	10185.89313
5614	10184.92272
5615	10184.29388
5616	10182.85793
5617	10181.88389
5618	10181.03088
5619	10179.61338
5620	10178.23044
5621	10177.2541
5622	10175.90204
5623	10174.50556
5624	10173.30925
5625	10171.75923
5626	10170.7174
5627	10169.88638
5628	10168.37454
5629	10167.26024
5630	10165.88816
5631	10165.25736
5632	10164.95941
5633	10164.82285
5634	10163.1749
5635	10162.19853
5636	10161.48385
5637	10160.34124
5638	10159.51924
5639	10157.66539
5640	10156.09121
5641	10154.77948
5642	10153.51407
5643	10152.78909
5644	10151.54934
5645	10150.88488
5646	10150.08567
5647	10149.45007
5648	10148.49267
5649	10147.7207
5650	10147.03508
5651	10146.24692
5652	10145.09381
5653	10144.58844
5654	10143.16761
5655	10142.19071
5656	10141.32541
5657	10139.95189
5658	10139.8083
5659	10138.91672
5660	10137.2301
5661	10136.5835
5662	10134.63583
5663	10133.86365
5664	10133.29002
5665	10131.45066
5666	10130.76258
5667	10129.80335
5668	10128.50174
5669	10127.27106
5670	10126.32275
5671	10125.06807
5672	10124.8906
5673	10124.23002
5674	10122.63252
5675	10121.59469
5676	10120.53827
5677	10120.39971
5678	10118.65714
5679	10118.24293
5680	10117.09974
5681	10116.41149
5682	10115.65142
5683	10114.57533
5684	10113.3525
5685	10112.76363
5686	10111.75867
5687	10110.94361
5688	10109.41389
5689	10108.24129
5690	10106.82752
5691	10105.33658
5692	10104.67908
5693	10103.8561
5694	10102.03433
5695	10101.01844
5696	10099.71166
5697	10098.34758
5698	10096.83315
5699	10096.70618
5700	10096.50635
5701	10095.09531
5702	10094.53062
5703	10093.17079
5704	10091.34071
5705	10091.19646
5706	10090.80642
5707	10089.56401
5708	10088.60111
5709	10088.47637
5710	10087.44039
5711	10085.99131
5712	10084.82226
5713	10084.02177
5714	10083.21764
5715	10082.61595
5716	10081.51911
5717	10080.49237
5718	10079.27903
5719	10077.66074
5720	10076.43254
5721	10075.08927
5722	10073.92651
5723	10072.79928
5724	10072.62541
5725	10071.64742
5726	10070.03018
5727	10069.28947
5728	10068.90489
5729	10068.02157
5730	10066.55941
5731	10065.79135
5732	10064.77996
5733	10063.45134
5734	10061.30925
5735	10061.16716
5736	10059.60569
5737	10058.78475
5738	10057.34379
5739	10056.66704
5740	10055.43505
5741	10054.20329
5742	10052.53519
5743	10051.1123
5744	10049.65972
5745	10047.84258
5746	10046.39793
5747	10045.13713
5748	10044.05254
5749	10043.66553
5750	10042.16863
5751	10041.5485
5752	10040.72704
5753	10039.4443
5754	10038.84715
5755	10037.56316
5756	10036.1727
5757	10035.50478
5758	10034.38032
5759	10032.88325
5760	10031.22046
5761	10029.96193
5762	10028.9272
5763	10027.93645
5764	10027.00489
5765	10025.64504
5766	10024.27079
5767	10022.77477
5768	10022.03455
5769	10020.30487
5770	10019.67978
5771	10018.12933
5772	10017.30256
5773	10016.72931
5774	10015.82776
5775	10015.49322
5776	10013.9555
5777	10012.02163
5778	10011.34275
5779	10009.96155
5780	10009.58059
5781	10007.52805
5782	10006.50315
5783	10006.38037
5784	10004.66643
5785	10003.01016
5786	10002.10419
5787	10001.39761
5788	10000.07525
5789	9998.852018
5790	9997.891284
5791	9996.653009
5792	9995.992591
5793	9994.617921
5794	9993.743013
5795	9993.260815
5796	9992.114311
5797	9990.73802
5798	9989.549631
5799	9988.679764
5800	9987.906704
5801	9986.602403
5802	9985.277031
5803	9984.18905
5804	9983.331191
5805	9982.13465
5806	9981.402851
5807	9980.796388
5808	9979.580779
5809	9978.673056
5810	9978.013858
5811	9976.903331
5812	9975.807734
5813	9974.941715
5814	9973.929594
5815	9972.836805
5816	9970.953359
5817	9969.75881
5818	9968.887647
5819	9968.771343
5820	9967.95311
5821	9966.660793
5822	9965.855882
5823	9964.679744
5824	9963.923452
5825	9962.969027
5826	9961.586083
5827	9960.300516
5828	9959.140648
5829	9959.018971
5830	9958.412376
5831	9957.397248
5832	9956.686081
5833	9955.305622
5834	9954.205603
5835	9953.316264
5836	9952.334291
5837	9951.449504
5838	9950.236138
5839	9949.337321
5840	9948.677182
5841	9948.538141
5842	9946.997888
5843	9945.254919
5844	9945.157215
5845	9944.11768
5846	9943.242235
5847	9942.347818
5848	9941.207854
5849	9940.205996
5850	9939.447063
5851	9938.72959
5852	9938.066454
5853	9937.390969
5854	9935.520215
5855	9934.016793
5856	9932.92765
5857	9931.405541
5858	9930.30054
5859	9929.072357
5860	9928.951789
5861	9927.931102
5862	9927.090654
5863	9926.039087
5864	9924.850161
5865	9923.742521
5866	9922.692177
5867	9922.059518
5868	9920.229389
5869	9919.021083
5870	9917.838361
5871	9917.254779
5872	9915.901041
5873	9915.194577
5874	9914.600038
5875	9913.686947
5876	9911.852094
5877	9910.729383
5878	9909.736238
5879	9909.623019
5880	9908.60834
5881	9907.671164
5882	9906.14899
5883	9904.843612
5884	9903.891758
5885	9902.966367
5886	9902.280716
5887	9900.708689
5888	9900.018608
5889	9899.035475
5890	9898.395958
5891	9897.357838
5892	9896.478547
5893	9895.476198
5894	9893.495811
5895	9891.642642
5896	9890.438724
5897	9890.32795
5898	9889.376728
5899	9888.44802
5900	9887.20149
5901	9886.472948
5902	9885.425878
5903	9884.795805
5904	9883.104756
5905	9882.537634
5906	9881.853418
5907	9881.19064
5908	9880.388773
5909	9879.151902
5910	9877.870533
5911	9876.582279
5912	9875.931065
5913	9874.876173
5914	9874.067779
5915	9873.693875
5916	9873.576489
5917	9873.466139
5918	9872.35603
5919	9871.126481
5920	9870.54608
5921	9869.199851
5922	9868.031325
5923	9866.531402
5924	9865.497036
5925	9864.358968
5926	9863.04191
5927	9862.272137
5928	9861.019142
5929	9860.290974
5930	9859.396263
5931	9858.138775
5932	9857.034098
5933	9856.013137
5934	9855.711407
5935	9854.432509
5936	9853.161542
5937	9852.431774
5938	9851.348347
5939	9850.198836
5940	9849.110453
5941	9848.358223
5942	9847.331632
5943	9846.817711
5944	9845.696149
5945	9844.521863
5946	9843.067975
5947	9842.1545
5948	9841.26148
5949	9840.030108
5950	9839.063485
5951	9837.813145
5952	9837.696773
5953	9836.456541
5954	9835.599312
5955	9834.863154
5956	9832.7932
5957	9831.467508
5958	9830.68212
5959	9830.123251
5960	9829.250119
5961	9828.803499
5962	9827.638365
5963	9826.485958
5964	9825.337844
5965	9824.448105
5966	9823.714104
5967	9822.77712
5968	9822.639668
5969	9821.927272
5970	9821.185423
5971	9820.558994
5972	9819.445483
5973	9818.130982
5974	9817.167636
5975	9816.522298
5976	9815.624602
5977	9815.509133
5978	9814.259281
5979	9813.178377
5980	9812.788095
5981	9811.762059
5982	9810.469383
5983	9809.752783
5984	9809.072593
5985	9808.213886
5986	9807.126733
5987	9806.45504
5988	9805.791947
5989	9804.470926
5990	9803.155109
5991	9801.843162
5992	9800.819172
5993	9799.054833
5994	9797.983699
5995	9797.024068
5996	9796.263438
5997	9795.029161
5998	9793.936199
5999	9792.539661
